,Image,RAM_Tags,YOLO_Tags,location,locationID,videoID,aggID
2756,1232.jpg,bicycle | biker | bike lane | car | city street | cross | crosswalk | person | intersection | man | ride | road | street corner,"4 person, 4 car, 1 motorcycle",chase,2,2,2201232
2757,1246.jpg,bicycle | biker | bike lane | car | city street | cross | crosswalk | person | intersection | man | pavement | ride | road | street corner,"5 person, 1 bicycle, 4 car, 1 motorcycle",chase,2,2,2201246
2758,1260.jpg,building | car | city street | crack | crosswalk | curb | intersection | pavement | road | street corner | street sign,"7 person, 4 car",chase,2,2,2201260
2759,1274.jpg,building | car | city street | crack | cross | crosswalk | curb | drive | intersection | pavement | road | street corner | street sign,"5 person, 3 car",chase,2,2,2201274
2760,1288.jpg,car | city street | cross | crosswalk | girl | green | person | pavement | road | street corner | umbrella | walk | woman,"7 person, 4 car",chase,2,2,2201288
2761,1302.jpg,cane | city street | cross | crosswalk | green | person | pavement | road | shopping bag | street corner | walk | woman,"7 person, 3 car",chase,2,2,2201302
2762,1316.jpg,boy | catch | child | city street | cross | crosswalk | hand | pavement | road | shopping bag | street corner | walk | woman,"8 person, 4 car",chase,2,2,2201316
2763,1330.jpg,car | city street | cross | crosswalk | dress | green | person | intersection | pavement | road | street corner | walk | woman,"8 person, 4 car, 1 handbag",chase,2,2,2201330
2764,1344.jpg,car | city street | couple | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman,"10 person, 4 car",chase,2,2,2201344
2765,1358.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | shopping bag | street corner | walk | woman,"9 person, 3 car",chase,2,2,2201358
2766,1372.jpg,car | city street | couple | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | shopping bag | street corner | walk | woman,"7 person, 3 car",chase,2,2,2201372
2767,1386.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman,"6 person, 3 car, 1 handbag",chase,2,2,2201386
2768,1400.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"6 person, 4 car",chase,2,2,2201400
2769,1414.jpg,building | car | city street | crack | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"5 person, 4 car",chase,2,2,2201414
2770,1428.jpg,building | car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | walk,"5 person, 4 car",chase,2,2,2201428
2771,1442.jpg,building | car | city street | crack | cross | crosswalk | curb | drive | person | intersection | pavement | road | street corner | street sign | walk,"6 person, 4 car",chase,2,2,2201442
2772,1456.jpg,building | car | city street | crack | crosswalk | curb | drive | intersection | pavement | road | street corner | street sign,"6 person, 4 car",chase,2,2,2201456
2773,1470.jpg,building | car | city street | crack | crosswalk | curb | drive | person | intersection | pavement | road | street corner | street sign,"6 person, 4 car",chase,2,2,2201470
2774,1484.jpg,building | car | city street | crack | cross | crosswalk | curb | person | intersection | pavement | road | street corner | street sign | walk,"5 person, 4 car",chase,2,2,2201484
2775,1498.jpg,building | car | city street | crack | cross | crosswalk | curb | drive | person | intersection | pavement | road | street corner | street sign,"6 person, 4 car",chase,2,2,2201498
2776,1512.jpg,building | car | city street | crack | cross | crosswalk | curb | drive | person | intersection | pavement | road | street corner | street sign | walk,"4 person, 4 car",chase,2,2,2201512
2777,1526.jpg,building | car | city street | crack | cross | crosswalk | curb | drive | person | intersection | pavement | road | street corner | street sign,"6 person, 4 car",chase,2,2,2201526
2778,1540.jpg,building | car | city street | crack | cross | crosswalk | curb | drive | person | intersection | pavement | road | street corner | street sign | walk,"4 person, 4 car",chase,2,2,2201540
2779,1554.jpg,building | car | city street | crack | cross | crosswalk | curb | drive | person | intersection | pavement | road | street corner | street sign | walk,"5 person, 4 car",chase,2,2,2201554
2780,1568.jpg,building | car | city street | crack | cross | crosswalk | person | intersection | pavement | road | street corner | street sign | walk,"5 person, 3 car",chase,2,2,2201568
2781,1582.jpg,building | car | city street | cross | crosswalk | person | intersection | man | pavement | ride | road | skateboarder | street corner | walk,"6 person, 4 car",chase,2,2,2201582
2782,1596.jpg,car | city street | crack | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | umbrella | walk | woman,"6 person, 4 car",chase,2,2,2201596
2783,1610.jpg,city street | cross | crosswalk | dress | person | intersection | man | pavement | red | road | street corner | walk | woman,"9 person, 4 car",chase,2,2,2201610
2784,1624.jpg,city street | cross | crosswalk | dress | person | intersection | man | pavement | pedestrian | red | road | street corner | walk | woman,"10 person, 2 car, 1 dog",chase,2,2,2201624
2785,1638.jpg,city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"10 person, 4 car",chase,2,2,2201638
2786,1652.jpg,city street | cross | crosswalk | person | man | pavement | road | street corner | walk | woman,"9 person, 5 car",chase,2,2,2201652
2787,1666.jpg,arm | boy | child | cross | crosswalk | person | man | pavement | polo shirt | road | shirt | street corner | stretch | walk | white,"9 person, 4 car",chase,2,2,2201666
2788,1680.jpg,city street | cross | crosswalk | person | man | pavement | phone | road | street corner | take | walk,"9 person, 3 car",chase,2,2,2201680
2789,1694.jpg,city street | cross | crosswalk | person | man | pavement | road | shirt | skateboarder | spray | street corner | walk | white,"9 person, 2 car",chase,2,2,2201694
2790,1708.jpg,city street | cross | crosswalk | person | skate | man | pavement | ride | road | scooter | skateboard | skateboarder | street corner | walk,"9 person, 3 car",chase,2,2,2201708
2791,1722.jpg,city street | crack | cross | crosswalk | person | leash | man | pavement | pedestrian | road | street corner | walk,"7 person, 4 car",chase,2,2,2201722
2792,1736.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | zebra crossing,"8 person, 3 car",chase,2,2,2201736
2793,1750.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman,"9 person, 3 car",chase,2,2,2201750
2794,1764.jpg,car | city street | couple | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"8 person, 2 car",chase,2,2,2201764
2795,1778.jpg,city street | cross | crosswalk | person | man | pavement | pedestrian | road | street corner | walk,"10 person, 3 car",chase,2,2,2201778
2796,1792.jpg,city street | cross | crosswalk | person | man | pavement | pedestrian | road | spray | walk,"10 person, 2 car, 1 backpack",chase,2,2,2201792
2797,1806.jpg,city street | crack | cross | crosswalk | person | jumpsuit | man | pavement | pedestrian | road | street corner | walk | woman,"9 person, 3 car",chase,2,2,2201806
2798,1820.jpg,car | city street | crack | cross | crosswalk | dress | person | jumpsuit | pavement | puddle | road | street corner | walk | woman,"6 person, 3 car",chase,2,2,2201820
2799,1834.jpg,city street | cross | crosswalk | dress | person | jumpsuit | pavement | road | sandal | street corner | tan | walk | woman,"8 person, 1 bicycle, 2 car",chase,2,2,2201834
2800,1848.jpg,child | city street | cross | crosswalk | girl | person | pavement | road | sandal | shoe | street corner | walk | woman,"7 person, 1 bicycle, 3 car",chase,2,2,2201848
2801,1862.jpg,bicycle | bicycle helmet | biker | car | child | city street | cross | girl | person | skate | pavement | push | ride | road | roller skate | scooter | street corner | walk | woman,"6 person, 2 bicycle, 5 car",chase,2,2,2201862
2802,1876.jpg,bicycle | bicycle helmet | biker | car | city street | cross | crosswalk | person | man | pavement | pedestrian | ride | road | street corner | umbrella | walk,"7 person, 2 bicycle, 4 car",chase,2,2,2201876
2803,1890.jpg,bicycle | biker | car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | ride | road | street corner | walk,"9 person, 1 bicycle, 3 car, 1 backpack, 1 handbag",chase,2,2,2201890
2804,1904.jpg,city street | cross | crosswalk | person | man | pavement | pedestrian | ride | road | street corner | walk,"10 person, 1 bicycle, 3 car, 1 backpack",chase,2,2,2201904
2805,1918.jpg,boy | city street | cross | crosswalk | person | intersection | man | pavement | road | skateboarder | street corner | walk,"8 person, 2 car, 1 backpack",chase,2,2,2201918
2806,1932.jpg,city street | cross | crosswalk | hose | person | man | pavement | puddle | road | spray | street corner | walk | wash,"7 person, 3 car, 1 backpack",chase,2,2,2201932
2807,1946.jpg,city street | cross | crosswalk | person | man | pavement | pedestrian | road | street corner | walk | woman,"10 person, 2 car, 1 backpack",chase,2,2,2201946
2808,1960.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk | woman,"10 person, 4 car, 1 backpack, 1 skateboard",chase,2,2,2201960
2809,1974.jpg,car | city street | cross | crosswalk | person | intersection | pedestrian | road | street corner | walk | zebra crossing,"9 person, 3 car, 1 backpack",chase,2,2,2201974
2810,1988.jpg,car | city street | cross | crosswalk | person | intersection | jog | pedestrian | road | street corner | walk | woman | zebra crossing,"8 person, 2 car, 1 backpack",chase,2,2,2201988
2811,2002.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | pink | road | spray | street corner | walk | woman,"10 person, 2 car, 1 backpack",chase,2,2,2202002
2812,2016.jpg,car | city street | cross | crosswalk | girl | person | intersection | jog | pavement | pink | road | run | shirt | street corner | walk | woman,"12 person, 5 car",chase,2,2,2202016
2813,2030.jpg,city street | cross | crosswalk | girl | person | skate | pavement | pink | ride | road | scooter | shirt | street corner | walk | woman,"8 person, 4 car",chase,2,2,2202030
2814,2044.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk | woman,"10 person, 2 car",chase,2,2,2202044
2815,2058.jpg,building | car | city | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"8 person, 3 car",chase,2,2,2202058
2816,2072.jpg,building | car | city street | cross | crosswalk | drive | person | intersection | pavement | pedestrian | road | street corner | walk,"7 person, 4 car",chase,2,2,2202072
2817,2086.jpg,building | car | city street | cross | crosswalk | drive | person | intersection | pavement | road | street corner | walk,"7 person, 4 car",chase,2,2,2202086
2818,2100.jpg,building | car | city street | crack | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"9 person, 3 car",chase,2,2,2202100
2819,2114.jpg,building | car | city street | crack | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"6 person, 4 car, 1 traffic light",chase,2,2,2202114
2820,2128.jpg,car | city street | crack | cross | crosswalk | person | intersection | man | pavement | road | street corner | walk,"7 person, 4 car",chase,2,2,2202128
2821,2142.jpg,car | city street | cross | crosswalk | person | man | pavement | road | sandal | street corner | walk | woman,"1 person, 5 car, 2 handbag",chase,2,2,2202142
2822,2156.jpg,car | city street | cross | crosswalk | dress | person | pavement | road | street corner | walk | woman,"7 person, 4 car, 1 truck, 1 traffic light, 3 handbag",chase,2,2,2202156
2823,2170.jpg,city street | cross | crosswalk | person | man | pavement | road | street corner | walk,"8 person, 4 car, 1 handbag",chase,2,2,2202170
2824,2184.jpg,car | city street | cross | crosswalk | person | intersection | pavement | road | spray | stand | street corner | walk | woman,"9 person, 3 car, 1 traffic light, 1 backpack",chase,2,2,2202184
